node_id	score	valid	description
79887	0	0	\N
79888	0	0	\N
79889	0	0	\N
79890	0	0	\N
79891	0	0	\N
79892	0	0	\N
79893	0	0	\N
79894	0	0	\N
79895	0	0	\N
79896	0	0	\N
79897	0	0	\N
79898	0	0	\N
79899	0	0	\N
79900	0	0	\N
79901	0	0	\N
79902	0	0	\N
79903	0	0	\N
79904	0	0	\N
79905	0	0	\N
79906	0	0	\N
79907	0	0	\N
79908	0	0	\N
79909	0	0	\N
79910	0	0	\N
79911	0	0	\N
79912	0	0	\N
79913	0	0	\N
79914	0	0	\N
79915	0	0	\N
79916	0	0	\N
79917	0	0	\N
79918	0	0	\N
79919	0	0	\N
79920	0	0	\N
79921	0	0	\N
79922	0	0	\N
79923	0	0	\N
79924	0	0	\N
79925	0	0	\N
79926	0	0	\N
79927	0	0	\N
79928	0	0	\N
79929	0	0	\N
79930	0	0	\N
79931	0	0	\N
79932	0	0	\N
79933	0	0	\N
79934	0	0	\N
79935	0	0	\N
79936	0	0	\N
79937	0	0	\N
79938	0	0	\N
79939	0	0	\N
79940	0	0	\N
79941	0	0	\N
79942	0	0	\N
79943	0	0	\N
79944	0	0	\N
79945	0	0	\N
79946	0	0	\N
79947	0	0	\N
79948	0	0	\N
79949	0	0	\N
79950	0	0	\N
79951	0	0	\N
79952	0	0	\N
79953	0	0	\N
79954	0	0	\N
79955	0	0	\N
79956	0	0	\N
79957	0	0	\N
79958	0	0	\N
79959	0	0	\N
79960	0	0	\N
79961	0	0	\N
79962	0	0	\N
79963	0	0	\N
79964	0	0	\N
79965	0	0	\N
79966	0	0	\N
79967	0	0	\N
79968	0	0	\N
79969	0	0	\N
79970	0	0	\N
79971	0	0	\N
79972	0	0	\N
79973	0	0	\N
79974	0	0	\N
79975	0	0	\N
79976	0	0	\N
79977	0	0	\N
79978	0	0	\N
79979	0	0	\N
79980	0	0	\N
79981	0	0	\N
79982	0	0	\N
79983	0	0	\N
79984	0	0	\N
79985	0	0	\N
79986	0	0	\N
79987	0	0	\N
79988	0	0	\N
79989	0	0	\N
79990	0	0	\N
79991	0	0	\N
79992	0	0	\N
79993	0	0	\N
79994	0	0	\N
79995	0	0	\N
79996	0	0	\N
79997	0	0	\N
79998	0	0	\N
79999	0	0	\N
80000	0	0	\N
80001	0	0	\N
80002	0	0	\N
80003	0	0	\N
80004	0	0	\N
80005	0	0	\N
80006	0	0	\N
80007	0	0	\N
80008	0	0	\N
80009	0	0	\N
80010	0	0	\N
80011	0	0	\N
80012	0	0	\N
80013	0	0	\N
80014	0	0	\N
80015	0	0	\N
80016	0	0	\N
80017	0	0	\N
80018	0	0	\N
80019	0	0	\N
80020	0	0	\N
80021	0	0	\N
80022	0	0	\N
80023	0	0	\N
80024	0	0	\N
80025	0	0	\N
80026	0	0	\N
80027	0	0	\N
80028	0	0	\N
80029	0	0	\N
80030	0	0	\N
80031	0	0	\N
80032	0	0	\N
80033	0	0	\N
80034	0	0	\N
80035	0	0	\N
80036	0	0	\N
80037	0	0	\N
80038	0	0	\N
80039	0	0	\N
80040	0	0	\N
80041	0	0	\N
80042	0	0	\N
80043	0	0	\N
80044	0	0	\N
80045	0	0	\N
80046	0	0	\N
80047	0	0	\N
80048	0	0	\N
80049	0	0	\N
80050	0	0	\N
80051	0	0	\N
80052	0	0	\N
80053	0	0	\N
80054	0	0	\N
80055	0	0	\N
80056	0	0	\N
80057	0	0	\N
80058	0	0	\N
80059	0	0	\N
80060	0	0	\N
80061	0	0	\N
80062	0	0	\N
80063	0	0	\N
80064	0	0	\N
80065	0	0	\N
80066	0	0	\N
80067	0	0	\N
80068	0	0	\N
80069	0	0	\N
80070	0	0	\N
80071	0	0	\N
80072	0	0	\N
80073	0	0	\N
80074	0	0	\N
80075	0	0	\N
80076	0	0	\N
80077	0	0	\N
80078	0	0	\N
80079	0	0	\N
80080	0	0	\N
80081	0	0	\N
80082	0	0	\N
80083	0	0	\N
80084	0	0	\N
80085	0	0	\N
80086	0	0	\N
80087	0	0	\N
80088	0	0	\N
80089	0	0	\N
80090	0	0	\N
80091	0	0	\N
80092	0	0	\N
80093	0	0	\N
80094	0	0	\N
80095	0	0	\N
80096	0	0	\N
80097	0	0	\N
80098	0	0	\N
80099	0	0	\N
80100	0	0	\N
80101	0	0	\N
80102	0	0	\N
80103	0	0	\N
80104	0	0	\N
80105	0	0	\N
80106	0	0	\N
80107	0	0	\N
80108	0	0	\N
80109	0	0	\N
80110	0	0	\N
80111	0	0	\N
80112	0	0	\N
80113	0	0	\N
80114	0	0	\N
80115	0	0	\N
80116	0	0	\N
80117	0	0	\N
80118	0	0	\N
80119	0	0	\N
80120	0	0	\N
80121	0	0	\N
80122	0	0	\N
80123	0	0	\N
80124	0	0	\N
80125	0	0	\N
80126	0	0	\N
80127	0	0	\N
80128	0	0	\N
80129	0	0	\N
80130	0	0	\N
80131	0	0	\N
80132	0	0	\N
80133	0	0	\N
80134	0	0	\N
80135	0	0	\N
80136	0	0	\N
80137	0	0	\N
80138	0	0	\N
80139	0	0	\N
80140	0	0	\N
80141	0	0	\N
80142	0	0	\N
80143	0	0	\N
80144	0	0	\N
80145	0	0	\N
80146	0	0	\N
80147	0	0	\N
80148	0	0	\N
80149	0	0	\N
80150	0	0	\N
80151	0	0	\N
80152	0	0	\N
80153	0	0	\N
80154	0	0	\N
80155	0	0	\N
80156	0	0	\N
80157	0	0	\N
80158	0	0	\N
80159	0	0	\N
80160	0	0	\N
80161	0	0	\N
80162	0	0	\N
80163	0	0	\N
80164	0	0	\N
80165	0	0	\N
80166	0	0	\N
80167	0	0	\N
80168	0	0	\N
80169	0	0	\N
80170	0	0	\N
80171	0	0	\N
80172	0	0	\N
80173	0	0	\N
80174	0	0	\N
80175	0	0	\N
80176	0	0	\N
80177	0	0	\N
80178	0	0	\N
80179	0	0	\N
80180	0	0	\N
80181	0	0	\N
80182	0	0	\N
80183	0	0	\N
80184	0	0	\N
80185	0	0	\N
80186	0	0	\N
80187	0	0	\N
80188	0	0	\N
80189	0	0	\N
80190	0	0	\N
80191	0	0	\N
80192	0	0	\N
80193	0	0	\N
80194	0	0	\N
80195	0	0	\N
80196	0	0	\N
80197	0	0	\N
80198	0	0	\N
80199	0	0	\N
80200	0	0	\N
80201	0	0	\N
80202	0	0	\N
80203	0	0	\N
80204	0	0	\N
80205	0	0	\N
80206	0	0	\N
80207	0	0	\N
80208	0	0	\N
80209	0	0	\N
80210	0	0	\N
80211	0	0	\N
80212	0	0	\N
80213	0	0	\N
80214	0	0	\N
80215	0	0	\N
80216	0	0	\N
80217	0	0	\N
80218	0	0	\N
80219	0	0	\N
80220	0	0	\N
80221	0	0	\N
80222	0	0	\N
80223	0	0	\N
80224	0	0	\N
80225	0	0	\N
80226	0	0	\N
80227	0	0	\N
80228	0	0	\N
80229	0	0	\N
80230	0	0	\N
80231	0	0	\N
80232	0	0	\N
80233	0	0	\N
80234	0	0	\N
80235	0	0	\N
80236	0	0	\N
80237	0	0	\N
80238	0	0	\N
80239	0	0	\N
80240	0	0	\N
80241	0	0	\N
80242	0	0	\N
80243	0	0	\N
80244	0	0	\N
80245	0	0	\N
80246	0	0	\N
80247	0	0	\N
80248	0	0	\N
80249	0	0	\N
80250	0	0	\N
80251	0	0	\N
80252	0	0	\N
80253	0	0	\N
80254	0	0	\N
80255	0	0	\N
80256	0	0	\N
80257	0	0	\N
80258	0	0	\N
80259	0	0	\N
80260	0	0	\N
80261	0	0	\N
80262	0	0	\N
80263	0	0	\N
80264	0	0	\N
80265	0	0	\N
80266	0	0	\N
80267	0	0	\N
80268	0	0	\N
80269	0	0	\N
80270	0	0	\N
80271	0	0	\N
80272	0	0	\N
80273	0	0	\N
80274	0	0	\N
80275	0	0	\N
80276	0	0	\N
80277	0	0	\N
80278	0	0	\N
80279	0	0	\N
80280	0	0	\N
80281	0	0	\N
80282	0	0	\N
80283	0	0	\N
80284	0	0	\N
80285	0	0	\N
80286	0	0	\N
80287	0	0	\N
80288	0	0	\N
80289	0	0	\N
80290	0	0	\N
80291	0	0	\N
80292	0	0	\N
80293	0	0	\N
80294	0	0	\N
80295	0	0	\N
80296	0	0	\N
80297	0	0	\N
80298	0	0	\N
80299	0	0	\N
80300	0	0	\N
80301	0	0	\N
80302	0	0	\N
80303	0	0	\N
80304	0	0	\N
80305	0	0	\N
80306	0	0	\N
80307	0	0	\N
80308	0	0	\N
80309	0	0	\N
80310	0	0	\N
80311	0	0	\N
80312	0	0	\N
80313	0	0	\N
80314	0	0	\N
80315	0	0	\N
80316	0	0	\N
80317	0	0	\N
80318	0	0	\N
80319	0	0	\N
80320	0	0	\N
80321	0	0	\N
80322	0	0	\N
80323	0	0	\N
80324	0	0	\N
80325	0	0	\N
80326	0	0	\N
80327	0	0	\N
80328	0	0	\N
80329	0	0	\N
80330	0	0	\N
80331	0	0	\N
80332	0	0	\N
80333	0	0	\N
80334	0	0	\N
80335	0	0	\N
80336	0	0	\N
80337	0	0	\N
80338	0	0	\N
80339	0	0	\N
80340	0	0	\N
80341	0	0	\N
80342	0	0	\N
80343	0	0	\N
80344	0	0	\N
80345	0	0	\N
80346	0	0	\N
80347	0	0	\N
80348	0	0	\N
80349	0	0	\N
80350	0	0	\N
80351	0	0	\N
80352	0	0	\N
80353	0	0	\N
80354	0	0	\N
80355	0	0	\N
80356	0	0	\N
80357	0	0	\N
80358	0	0	\N
80359	0	0	\N
80360	0	0	\N
80361	0	0	\N
80362	0	0	\N
80363	0	0	\N
80364	0	0	\N
80365	0	0	\N
80366	0	0	\N
80367	0	0	\N
80368	0	0	\N
80369	0	0	\N
80370	0	0	\N
80371	0	0	\N
80372	0	0	\N
80373	0	0	\N
80374	0	0	\N
80375	0	0	\N
80376	0	0	\N
80377	0	0	\N
80378	0	0	\N
80379	0	0	\N
80380	0	0	\N
80381	0	0	\N
80382	0	0	\N
80383	0	0	\N
80384	0	0	\N
80385	0	0	\N
80386	0	0	\N
80387	0	0	\N
80388	0	0	\N
80389	0	0	\N
80390	0	0	\N
80391	0	0	\N
80392	0	0	\N
80393	0	0	\N
80394	0	0	\N
80395	0	0	\N
80396	0	0	\N
80397	0	0	\N
80398	0	0	\N
80399	0	0	\N
80400	0	0	\N
80401	0	0	\N
80402	0	0	\N
80403	0	0	\N
80404	0	0	\N
80405	0	0	\N
80406	0	0	\N
80407	0	0	\N
80408	0	0	\N
80409	0	0	\N
80410	0	0	\N
80411	0	0	\N
80412	0	0	\N
80413	0	0	\N
80414	0	0	\N
80415	0	0	\N
80416	0	0	\N
80417	0	0	\N
80418	0	0	\N
80419	0	0	\N
80420	0	0	\N
80421	0	0	\N
80422	0	0	\N
80423	0	0	\N
80424	0	0	\N
80425	0	0	\N
80426	0	0	\N
80427	0	0	\N
80428	0	0	\N
80429	0	0	\N
80430	0	0	\N
80431	0	0	\N
80432	0	0	\N
80433	0	0	\N
80434	0	0	\N
80435	0	0	\N
80436	0	0	\N
80437	0	0	\N
80438	0	0	\N
80439	0	0	\N
80440	0	0	\N
80441	0	0	\N
80442	0	0	\N
80443	0	0	\N
80444	0	0	\N
80445	0	0	\N
80446	0	0	\N
80447	0	0	\N
80448	0	0	\N
80449	0	0	\N
80450	0	0	\N
80451	0	0	\N
80452	0	0	\N
80453	0	0	\N
80454	0	0	\N
80455	0	0	\N
80456	0	0	\N
80457	0	0	\N
80458	0	0	\N
80459	0	0	\N
80460	0	0	\N
80461	0	0	\N
80462	0	0	\N
80463	0	0	\N
80464	0	0	\N
80465	0	0	\N
80466	0	0	\N
80467	0	0	\N
80468	0	0	\N
80469	0	0	\N
80470	0	0	\N
80471	0	0	\N
80472	0	0	\N
80473	0	0	\N
80474	0	0	\N
80475	0	0	\N
80476	0	0	\N
80477	0	0	\N
80478	0	0	\N
80479	0	0	\N
80480	0	0	\N
80481	0	0	\N
80482	0	0	\N
80483	0	0	\N
80484	0	0	\N
80485	0	0	\N
80486	0	0	\N
80487	0	0	\N
80488	0	0	\N
80489	0	0	\N
80490	0	0	\N
80491	0	0	\N
80492	0	0	\N
80493	0	0	\N
80494	0	0	\N
80495	0	0	\N
80496	0	0	\N
80497	0	0	\N
80498	0	0	\N
80499	0	0	\N
80500	0	0	\N
80501	0	0	\N
80502	0	0	\N
80503	0	0	\N
80504	0	0	\N
80505	0	0	\N
80506	0	0	\N
80507	0	0	\N
80508	0	0	\N
80509	0	0	\N
80510	0	0	\N
80511	0	0	\N
80512	0	0	\N
80513	0	0	\N
80514	0	0	\N
80515	0	0	\N
80516	0	0	\N
80517	0	0	\N
80518	0	0	\N
80519	0	0	\N
80520	0	0	\N
80521	0	0	\N
80522	0	0	\N
80523	0	0	\N
80524	0	0	\N
80525	0	0	\N
80526	0	0	\N
80527	0	0	\N
80528	0	0	\N
80529	0	0	\N
80530	0	0	\N
80531	0	0	\N
80532	0	0	\N
80533	0	0	\N
80534	0	0	\N
80535	0	0	\N
80536	0	0	\N
80537	0	0	\N
80538	0	0	\N
80539	0	0	\N
80540	0	0	\N
80541	0	0	\N
80542	0	0	\N
80543	0	0	\N
80544	0	0	\N
80545	0	0	\N
80546	0	0	\N
80547	0	0	\N
80548	0	0	\N
80549	0	0	\N
80550	0	0	\N
80551	0	0	\N
80552	0	0	\N
80553	0	0	\N
80554	0	0	\N
80555	0	0	\N
80556	0	0	\N
80557	0	0	\N
80558	0	0	\N
80559	0	0	\N
80560	0	0	\N
80561	0	0	\N
80562	0	0	\N
80563	0	0	\N
80564	0	0	\N
80565	0	0	\N
80566	0	0	\N
80567	0	0	\N
80568	0	0	\N
80569	0	0	\N
80570	0	0	\N
80571	0	0	\N
80572	0	0	\N
80573	0	0	\N
80574	0	0	\N
80575	0	0	\N
80576	0	0	\N
80577	0	0	\N
80578	0	0	\N
80579	0	0	\N
80580	0	0	\N
80581	0	0	\N
80582	0	0	\N
80583	0	0	\N
80584	0	0	\N
80585	0	0	\N
80586	0	0	\N
80587	0	0	\N
80588	0	0	\N
80589	0	0	\N
80590	0	0	\N
80591	0	0	\N
80592	0	0	\N
80593	0	0	\N
80594	0	0	\N
80595	0	0	\N
80596	0	0	\N
80597	0	0	\N
80598	0	0	\N
80599	0	0	\N
80600	0	0	\N
80601	0	0	\N
80602	0	0	\N
80603	0	0	\N
80604	0	0	\N
80605	0	0	\N
80606	0	0	\N
80607	0	0	\N
80608	0	0	\N
80609	0	0	\N
80610	0	0	\N
80611	0	0	\N
80612	0	0	\N
80613	0	0	\N
80614	0	0	\N
80615	0	0	\N
80616	0	0	\N
80617	0	0	\N
80618	0	0	\N
80619	0	0	\N
80620	0	0	\N
80621	0	0	\N
80622	0	0	\N
80623	0	0	\N
80624	0	0	\N
80625	0	0	\N
80626	0	0	\N
80627	0	0	\N
80628	0	0	\N
80629	0	0	\N
80630	0	0	\N
80631	0	0	\N
80632	0	0	\N
80633	0	0	\N
80634	0	0	\N
80635	0	0	\N
80636	0	0	\N
80637	0	0	\N
80638	0	0	\N
80639	0	0	\N
80640	0	0	\N
80641	0	0	\N
80642	0	0	\N
80643	0	0	\N
80644	0	0	\N
80645	0	0	\N
80646	0	0	\N
80647	0	0	\N
80648	0	0	\N
80649	0	0	\N
80650	0	0	\N
80651	0	0	\N
80652	0	0	\N
80653	0	0	\N
80654	0	0	\N
80655	0	0	\N
80656	0	0	\N
80657	0	0	\N
80658	0	0	\N
80659	0	0	\N
80660	0	0	\N
80661	0	0	\N
80662	0	0	\N
80663	0	0	\N
80664	0	0	\N
80665	0	0	\N
80666	0	0	\N
80667	0	0	\N
80668	0	0	\N
80669	0	0	\N
80670	0	0	\N
80671	0	0	\N
80672	0	0	\N
80673	0	0	\N
80674	0	0	\N
80675	0	0	\N
80676	0	0	\N
80677	0	0	\N
80678	0	0	\N
80679	0	0	\N
80680	0	0	\N
80681	0	0	\N
80682	0	0	\N
80683	0	0	\N
80684	0	0	\N
80685	0	0	\N
80686	0	0	\N
80687	0	0	\N
80688	0	0	\N
80689	0	0	\N
80690	0	0	\N
80691	0	0	\N
80692	0	0	\N
80693	0	0	\N
80694	0	0	\N
80695	0	0	\N
80696	0	0	\N
80697	0	0	\N
80698	0	0	\N
80699	0	0	\N
80700	0	0	\N
80701	0	0	\N
80702	0	0	\N
80703	0	0	\N
80704	0	0	\N
80705	0	0	\N
80706	0	0	\N
80707	0	0	\N
80708	0	0	\N
80709	0	0	\N
80710	0	0	\N
80711	0	0	\N
80712	0	0	\N
80713	0	0	\N
80714	0	0	\N
80715	0	0	\N
80716	0	0	\N
80717	0	0	\N
80718	0	0	\N
80719	0	0	\N
80720	0	0	\N
80721	0	0	\N
80722	0	0	\N
80723	0	0	\N
80724	0	0	\N
80725	0	0	\N
80726	0	0	\N
80727	0	0	\N
80728	0	0	\N
80729	0	0	\N
80730	0	0	\N
80731	0	0	\N
80732	0	0	\N
80733	0	0	\N
80734	0	0	\N
80735	0	0	\N
80736	0	0	\N
80737	0	0	\N
80738	0	0	\N
80739	0	0	\N
80740	0	0	\N
80741	0	0	\N
80742	0	0	\N
80743	0	0	\N
80744	0	0	\N
80745	0	0	\N
80746	0	0	\N
80747	0	0	\N
80748	0	0	\N
80749	0	0	\N
80750	0	0	\N
80751	0	0	\N
80752	0	0	\N
80753	0	0	\N
80754	0	0	\N
80755	0	0	\N
80756	0	0	\N
80757	0	0	\N
80758	0	0	\N
80759	0	0	\N
80760	0	0	\N
80761	0	0	\N
80762	0	0	\N
80763	0	0	\N
80764	0	0	\N
80765	0	0	\N
80766	0	0	\N
80767	0	0	\N
80768	0	0	\N
80769	0	0	\N
80770	0	0	\N
80771	0	0	\N
80772	0	0	\N
80773	0	0	\N
80774	0	0	\N
80775	0	0	\N
80776	0	0	\N
80777	0	0	\N
80778	0	0	\N
80779	0	0	\N
80780	0	0	\N
80781	0	0	\N
80782	0	0	\N
80783	0	0	\N
80784	0	0	\N
80785	0	0	\N
80786	0	0	\N
80787	0	0	\N
80788	0	0	\N
80789	0	0	\N
80790	0	0	\N
80791	0	0	\N
80792	0	0	\N
80793	0	0	\N
80794	0	0	\N
80795	0	0	\N
80796	0	0	\N
80797	0	0	\N
80798	0	0	\N
80799	0	0	\N
80800	0	0	\N
80801	0	0	\N
80802	0	0	\N
80803	0	0	\N
80804	0	0	\N
80805	0	0	\N
80806	0	0	\N
80807	0	0	\N
80808	0	0	\N
80809	0	0	\N
80810	0	0	\N
80811	0	0	\N
80812	0	0	\N
80813	0	0	\N
80814	0	0	\N
80815	0	0	\N
80816	0	0	\N
80817	0	0	\N
80818	0	0	\N
80819	0	0	\N
80820	0	0	\N
80821	0	0	\N
80822	0	0	\N
80823	0	0	\N
80824	0	0	\N
80825	0	0	\N
80826	0	0	\N
80827	0	0	\N
80828	0	0	\N
80829	0	0	\N
80830	0	0	\N
80831	0	0	\N
80832	0	0	\N
80833	0	0	\N
80834	0	0	\N
80835	0	0	\N
80836	0	0	\N
80837	0	0	\N
80838	0	0	\N
80839	0	0	\N
80840	0	0	\N
80841	0	0	\N
80842	0	0	\N
80843	0	0	\N
80844	0	0	\N
80845	0	0	\N
80846	0	0	\N
80847	0	0	\N
80848	0	0	\N
80849	0	0	\N
80850	0	0	\N
80851	0	0	\N
80852	0	0	\N
80853	0	0	\N
80854	0	0	\N
80855	0	0	\N
80856	0	0	\N
80857	0	0	\N
80858	0	0	\N
80859	0	0	\N
80860	0	0	\N
80861	0	0	\N
80862	0	0	\N
80863	0	0	\N
80864	0	0	\N
80865	0	0	\N
80866	0	0	\N
80867	0	0	\N
80868	0	0	\N
80869	0	0	\N
80870	0	0	\N
80871	0	0	\N
80872	0	0	\N
80873	0	0	\N
80874	0	0	\N
80875	0	0	\N
80876	0	0	\N
80877	0	0	\N
80878	0	0	\N
80879	0	0	\N
80880	0	0	\N
80881	0	0	\N
80882	0	0	\N
80883	0	0	\N
80884	0	0	\N
80885	0	0	\N
80886	0	0	\N
80887	0	0	\N
80888	0	0	\N
80889	0	0	\N
80890	0	0	\N
80891	0	0	\N
80892	0	0	\N
80893	0	0	\N
80894	0	0	\N
80895	0	0	\N
80896	0	0	\N
80897	0	0	\N
80898	0	0	\N
80899	0	0	\N
80900	0	0	\N
80901	0	0	\N
80902	0	0	\N
80903	0	0	\N
80904	0	0	\N
80905	0	0	\N
80906	0	0	\N
80907	0	0	\N
80908	0	0	\N
80909	0	0	\N
80910	0	0	\N
80911	0	0	\N
80912	0	0	\N
80913	0	0	\N
80914	0	0	\N
80915	0	0	\N
80916	0	0	\N
80917	0	0	\N
80918	0	0	\N
80919	0	0	\N
80920	0	0	\N
80921	0	0	\N
80922	0	0	\N
80923	0	0	\N
80924	0	0	\N
80925	0	0	\N
80926	0	0	\N
80927	0	0	\N
80928	0	0	\N
80929	0	0	\N
80930	0	0	\N
80931	0	0	\N
80932	0	0	\N
80933	0	0	\N
80934	0	0	\N
80935	0	0	\N
80936	0	0	\N
80937	0	0	\N
80938	0	0	\N
80939	0	0	\N
80940	0	0	\N
80941	0	0	\N
80942	0	0	\N
80943	0	0	\N
80944	0	0	\N
80945	0	0	\N
80946	0	0	\N
80947	0	0	\N
80948	0	0	\N
80949	0	0	\N
80950	0	0	\N
80951	0	0	\N
80952	0	0	\N
80953	0	0	\N
80954	0	0	\N
80955	0	0	\N
80956	0	0	\N
80957	0	0	\N
80958	0	0	\N
80959	0	0	\N
80960	0	0	\N
80961	0	0	\N
80962	0	0	\N
80963	0	0	\N
80964	0	0	\N
80965	0	0	\N
80966	0	0	\N
80967	0	0	\N
80968	0	0	\N
80969	0	0	\N
80970	0	0	\N
80971	0	0	\N
80972	0	0	\N
80973	0	0	\N
80974	0	0	\N
80975	0	0	\N
80976	0	0	\N
80977	0	0	\N
80978	0	0	\N
80979	0	0	\N
80980	0	0	\N
80981	0	0	\N
80982	0	0	\N
80983	0	0	\N
80984	0	0	\N
80985	0	0	\N
80986	0	0	\N
80987	0	0	\N
80988	0	0	\N
80989	0	0	\N
80990	0	0	\N
80991	0	0	\N
80992	0	0	\N
80993	0	0	\N
80994	0	0	\N
80995	0	0	\N
80996	0	0	\N
80997	0	0	\N
80998	0	0	\N
80999	0	0	\N
81000	0	0	\N
81001	0	0	\N
81002	0	0	\N
81003	0	0	\N
81004	0	0	\N
81005	0	0	\N
81006	0	0	\N
81007	0	0	\N
81008	0	0	\N
81009	0	0	\N
81010	0	0	\N
81011	0	0	\N
81012	0	0	\N
81013	0	0	\N
81014	0	0	\N
81015	0	0	\N
81016	0	0	\N
81017	0	0	\N
81018	0	0	\N
81019	0	0	\N
81020	0	0	\N
81021	0	0	\N
81022	0	0	\N
81023	0	0	\N
81024	0	0	\N
81025	0	0	\N
81026	0	0	\N
81027	0	0	\N
81028	0	0	\N
81029	0	0	\N
81030	0	0	\N
81031	0	0	\N
81032	0	0	\N
81033	0	0	\N
81034	0	0	\N
81035	0	0	\N
81036	0	0	\N
81037	0	0	\N
81038	0	0	\N
81039	0	0	\N
81040	0	0	\N
81041	0	0	\N
81042	0	0	\N
81043	0	0	\N
81044	0	0	\N
81045	0	0	\N
81046	0	0	\N
81047	0	0	\N
81048	0	0	\N
81049	0	0	\N
81050	0	0	\N
81051	0	0	\N
81052	0	0	\N
81053	0	0	\N
81054	0	0	\N
81055	0	0	\N
81056	0	0	\N
81057	0	0	\N
81058	0	0	\N
81059	0	0	\N
81060	0	0	\N
81061	0	0	\N
81062	0	0	\N
81063	0	0	\N
81064	0	0	\N
81065	0	0	\N
81066	0	0	\N
81067	0	0	\N
81068	0	0	\N
81069	0	0	\N
81070	0	0	\N
81071	0	0	\N
81072	0	0	\N
81073	0	0	\N
81074	0	0	\N
81075	0	0	\N
81076	0	0	\N
81077	0	0	\N
81078	0	0	\N
81079	0	0	\N
81080	0	0	\N
81081	0	0	\N
81082	0	0	\N
81083	0	0	\N
81084	0	0	\N
81085	0	0	\N
81086	0	0	\N
81087	0	0	\N
81088	0	0	\N
81089	0	0	\N
81090	0	0	\N
81091	0	0	\N
81092	0	0	\N
81093	0	0	\N
81094	0	0	\N
81095	0	0	\N
81096	0	0	\N
81097	0	0	\N
81098	0	0	\N
81099	0	0	\N
81100	0	0	\N
81101	0	0	\N
81102	0	0	\N
81103	0	0	\N
81104	0	0	\N
81105	0	0	\N
81106	0	0	\N
81107	0	0	\N
81108	0	0	\N
81109	0	0	\N
81110	0	0	\N
81111	0	0	\N
81112	0	0	\N
81113	0	0	\N
81114	0	0	\N
81115	0	0	\N
81116	0	0	\N
81117	0	0	\N
81118	0	0	\N
81119	0	0	\N
81120	0	0	\N
81121	0	0	\N
81122	0	0	\N
81123	0	0	\N
81124	0	0	\N
81125	0	0	\N
81126	0	0	\N
81127	0	0	\N
81128	0	0	\N
81129	0	0	\N
81130	0	0	\N
81131	0	0	\N
81132	0	0	\N
81133	0	0	\N
81134	0	0	\N
81135	0	0	\N
81136	0	0	\N
81137	0	0	\N
81138	0	0	\N
81139	0	0	\N
81140	0	0	\N
81141	0	0	\N
81142	0	0	\N
81143	0	0	\N
81144	0	0	\N
81145	0	0	\N
81146	0	0	\N
81147	0	0	\N
81148	0	0	\N
81149	0	0	\N
81150	0	0	\N
81151	0	0	\N
81152	0	0	\N
81153	0	0	\N
81154	0	0	\N
81155	0	0	\N
81156	0	0	\N
81157	0	0	\N
81158	0	0	\N
81159	0	0	\N
81160	0	0	\N
81161	0	0	\N
81162	0	0	\N
81163	0	0	\N
81164	0	0	\N
81165	0	0	\N
81166	0	0	\N
81167	0	0	\N
81168	0	0	\N
81169	0	0	\N
81170	0	0	\N
81171	0	0	\N
81172	0	0	\N
81173	0	0	\N
81174	0	0	\N
81175	0	0	\N
81176	0	0	\N
81177	0	0	\N
81178	0	0	\N
81179	0	0	\N
81180	0	0	\N
81181	0	0	\N
81182	0	0	\N
81183	0	0	\N
81184	0	0	\N
81185	0	0	\N
81186	0	0	\N
81187	0	0	\N
81188	0	0	\N
81189	0	0	\N
81190	0	0	\N
81191	0	0	\N
81192	0	0	\N
81193	0	0	\N
81194	0	0	\N
81195	0	0	\N
81196	0	0	\N
81197	0	0	\N
81198	0	0	\N
81199	0	0	\N
81200	0	0	\N
81201	0	0	\N
81202	0	0	\N
81203	0	0	\N
81204	0	0	\N
81205	0	0	\N
81206	0	0	\N
81207	0	0	\N
81208	0	0	\N
81209	0	0	\N
81210	0	0	\N
81211	0	0	\N
81212	0	0	\N
81213	0	0	\N
81214	0	0	\N
81215	0	0	\N
81216	0	0	\N
81217	0	0	\N
81218	0	0	\N
81219	0	0	\N
81220	0	0	\N
81221	0	0	\N
81222	0	0	\N
81223	0	0	\N
81224	0	0	\N
81225	0	0	\N
81226	0	0	\N
81227	0	0	\N
81228	0	0	\N
81229	0	0	\N
81230	0	0	\N
81231	0	0	\N
81232	0	0	\N
81233	0	0	\N
81234	0	0	\N
81235	0	0	\N
81236	0	0	\N
81237	0	0	\N
81238	0	0	\N
81239	0	0	\N
81240	0	0	\N
81241	0	0	\N
81242	0	0	\N
81243	0	0	\N
81244	0	0	\N
81245	0	0	\N
81246	0	0	\N
81247	0	0	\N
81248	0	0	\N
81249	0	0	\N
81250	0	0	\N
81251	0	0	\N
81252	0	0	\N
81253	0	0	\N
81254	0	0	\N
81255	0	0	\N
81256	0	0	\N
81257	0	0	\N
81258	0	0	\N
81259	0	0	\N
81260	0	0	\N
81261	0	0	\N
81262	0	0	\N
81263	0	0	\N
81264	0	0	\N
81265	0	0	\N
81266	0	0	\N
81267	0	0	\N
81268	0	0	\N
81269	0	0	\N
81270	0	0	\N
81271	0	0	\N
81272	0	0	\N
81273	0	0	\N
81274	0	0	\N
81275	0	0	\N
81276	0	0	\N
81277	0	0	\N
81278	0	0	\N
81279	0	0	\N
81280	0	0	\N
81281	0	0	\N
81282	0	0	\N
81283	0	0	\N
81284	0	0	\N
